324,5,3.5,1163373636
58,5,4.0,1163374152
60,5,4.0,1163373752
61,5,4.0,1163373755
65,5,4.0,1163373610
151,5,4.0,1163374477
76,5,4.5,1163373718
87,5,4.0,1163374392
89,5,3.5,1163373551
102,5,4.0,1163374190
325,5,5.0,1163373711
326,5,3.5,1163374993
158,5,2.5,1163373651
159,5,3.5,1163373135
162,5,4.0,1163374286
165,5,4.0,1163373316
327,5,5.0,1163373103
328,5,3.0,1163374173
329,5,2.5,1163374239
330,5,4.0,1163374582
205,5,4.0,1163374495
214,5,5.0,1163373044
331,5,3.5,1163374165
332,5,4.5,1163374608
218,5,3.5,1163374562
333,5,4.0,1163374214
112,5,4.0,1163373744
334,5,4.0,1163374601
335,5,4.5,1163374251
336,5,4.5,1163373726
226,5,4.0,1163373675
228,5,4.0,1163374324
337,5,3.5,1163374593
338,5,1.5,1163373188
245,5,5.0,1163373109
339,5,4.0,1163373276
17,5,4.0,1163373251
340,5,3.5,1163374184
341,5,4.0,1163373193
342,5,3.5,1163374290
282,5,4.0,1163373679
117,5,4.5,1163373293
343,5,4.0,1163374246
120,5,3.5,1163373743
286,5,3.5,1163374947
299,5,3.5,1163374278
344,5,3.5,1163374127
345,5,3.5,1163374263
346,5,3.5,1163374408
347,5,4.0,1163374137
348,5,3.5,1163373148
349,5,4.5,1163374235
350,5,3.5,1163374198
351,5,4.0,1163373273
352,5,4.0,1163375025
353,5,3.5,1163373696
354,5,4.5,1163375145
355,5,3.5,1163374103
356,5,3.5,1163374354
357,5,4.5,1163375033
358,5,3.5,1163375131
359,5,3.0,1163373548
360,5,4.5,1163373616
361,5,3.5,1163374995
362,5,4.5,1163373299
127,5,4.5,1163373606
363,5,4.0,1163374443
128,5,3.5,1163374206
364,5,4.5,1163374389
365,5,3.0,1163373688
366,5,4.0,1163374533
367,5,3.5,1163374491
368,5,4.0,1163374572
129,5,4.0,1163373626
369,5,4.0,1163374455
370,5,2.5,1163373238
371,5,4.0,1163374511
372,5,4.0,1163374742
373,5,4.0,1163374381
132,5,3.5,1163374118
133,5,4.5,1163373593
374,5,4.0,1163374426
375,5,4.5,1163374340
376,5,4.5,1163374702
377,5,3.5,1163374177
378,5,5.0,1163374211
379,5,4.0,1163374517
380,5,4.5,1163374227
381,5,4.0,1163374275
382,5,4.5,1163374283
383,5,4.0,1163374144
384,5,4.0,1163374167
385,5,4.5,1163374357
386,6,4.0,1109258212
387,6,2.0,1108134263
143,6,2.0,1109258228
388,6,5.0,1108134539
156,6,4.0,1108134269
159,6,4.0,1108134299
389,6,5.0,1108134266
390,6,4.5,1108134284
196,6,4.5,1109258196
391,6,4.5,1108134309
201,6,4.5,1108134339
392,6,2.0,1109258181
393,6,2.0,1109258179
394,6,2.0,1109258281
395,6,2.0,1109258194
396,6,0.5,1108134334
397,6,3.0,1108134344
398,6,3.0,1108134289
399,6,4.0,1109258270
400,6,4.0,1109258285
264,6,4.0,1109258175
342,6,3.5,1108134291
401,6,3.0,1109258245
402,6,4.0,1108134293
403,6,1.0,1109258202
404,6,2.0,1108134271
405,6,4.0,1108134274
284,6,3.0,1109258257
406,6,4.5,1108134545
407,6,3.0,1109258199
408,6,1.0,1108134337
345,6,4.0,1109258183
409,6,3.5,1109258250
410,6,1.5,1109258190
411,6,1.5,1109258217
412,6,1.5,1109258226
413,6,5.0,1108134311
414,6,3.0,1108134534
130,6,5.0,1108134519
131,6,4.0,1108134524
415,6,3.5,1108134526
133,6,4.0,1108134537
416,6,3.0,1108134531
417,6,4.5,1108134521
418,7,3.0,851866703
21,7,3.0,851869035
419,7,3.0,851867289
1,7,3.0,851868750
140,7,4.0,851867861
420,7,4.0,851866901
321,7,3.0,851866744
28,7,5.0,851868188
141,7,4.0,851866720
142,7,4.0,851866704
421,7,4.0,851868206
422,7,2.0,851868704
423,7,3.0,851868705
144,7,5.0,851869062
47,7,3.0,851868188
424,7,2.0,851869161
100,7,5.0,851868187
146,7,3.0,851868524
425,7,3.0,851867345
426,7,3.0,851867621
101,7,3.0,851867941
58,7,3.0,851868188
59,7,3.0,851867436
60,7,3.0,851868020
61,7,3.0,851867790
65,7,3.0,851869291
147,7,4.0,851869291
73,7,4.0,851869161
76,7,3.0,851867669
427,7,4.0,851868246
82,7,3.0,851867688
154,7,4.0,851869035
84,7,4.0,851868019
89,7,4.0,851868044
90,7,3.0,851869140
91,7,4.0,851868186
92,7,3.0,851868863
155,7,4.0,851868020
102,7,3.0,851868044
157,7,3.0,851868074
428,7,4.0,851866806
429,7,3.0,851866744
96,7,5.0,851868019
430,7,2.0,851866784
103,7,1.0,851866704
431,7,1.0,851866763
432,7,5.0,851868020
433,7,3.0,851866703
434,7,2.0,851866744
435,7,4.0,851868289
171,7,3.0,851869102
172,7,3.0,851866744
173,7,4.0,851867320
436,7,4.0,851867289
175,7,3.0,851868308
176,7,3.0,851867553
4,7,3.0,851869103
178,7,4.0,851867289
437,7,5.0,851868019
180,7,5.0,851869034
106,7,3.0,851867289
181,7,5.0,851869035
107,7,5.0,851869034
188,7,4.0,851867379
438,7,5.0,851868044
190,7,5.0,851868246
439,7,4.0,851868321
192,7,4.0,851869062
440,7,5.0,851868289
198,7,3.0,851867436
441,7,4.0,851869080
199,7,3.0,851867436
7,7,4.0,851868332
202,7,4.0,851867401
203,7,3.0,851867320
204,7,3.0,851868471
442,7,4.0,851868471
205,7,3.0,851867401
443,7,3.0,851866935
11,7,3.0,851869160
210,7,3.0,851869102
444,7,2.0,851869230
211,7,4.0,851869035
445,7,3.0,851869140
212,7,3.0,851869062
446,7,3.0,851867688
12,7,5.0,851866978
447,7,1.0,851869140
448,8,5.0,1154465405
449,8,2.5,1154389572
24,8,5.0,1154464836
25,8,5.0,1154400173
28,8,4.0,1154473268
144,8,3.5,1154464829
450,8,2.0,1154389420
50,8,4.0,1154465380
100,8,5.0,1154464714
58,8,4.0,1154400390
70,8,4.5,1154400475
451,8,3.5,1154389356
452,8,2.0,1154400357
80,8,5.0,1154400170
453,8,5.0,1154389386
90,8,4.0,1154464853
93,8,4.5,1154464833
454,8,4.0,1154400284
455,8,3.5,1154389432
158,8,5.0,1154400181
180,8,3.5,1154464841
106,8,4.0,1154464887
181,8,4.0,1154464730
107,8,4.0,1154464769
187,8,4.0,1154465573
190,8,4.0,1154465394
195,8,4.0,1154465555
196,8,4.0,1154464811
197,8,3.0,1154465230
198,8,4.0,1154464747
203,8,4.0,1154464720
442,8,3.5,1154400465
392,8,0.5,1154474527
215,8,4.0,1154465285
331,8,3.0,1154400324
456,8,4.0,1154465235
457,8,3.0,1154389408
458,8,3.5,1154464990
459,8,5.0,1154389385
220,8,4.0,1154389491
460,8,4.0,1154473252
461,8,3.0,1154400308
334,8,5.0,1154400458
396,8,3.5,1154389528
226,8,5.0,1154473322
114,8,4.0,1154473259
252,8,3.0,1154389460
462,8,3.0,1154465222
265,8,4.5,1154464735
463,8,4.5,1154400414
464,8,4.0,1154464850
465,8,5.0,1154473217
466,8,3.5,1154389340
467,8,3.5,1154400351
342,8,5.0,1154464889
403,8,5.0,1154464738
119,8,3.5,1154464944
120,8,4.5,1154464717
286,8,2.5,1154389541
288,8,4.5,1154465558
290,8,3.5,1154400340
291,8,3.5,1154473419
121,8,3.0,1154400360
122,8,4.5,1154464950
299,8,5.0,1154473364
123,8,4.0,1154464901
468,8,4.5,1154400266
469,8,5.0,1154400441
470,8,3.5,1154400198
350,8,4.0,1154389482
471,8,4.0,1154465526
472,8,4.5,1154464873
473,8,3.5,1154400245
474,8,4.5,1154465279
475,8,5.0,1154464905
476,8,4.0,1154464915
477,8,2.5,1154400334
478,8,3.5,1154464808
479,8,3.5,1154400398
359,8,4.5,1154400383
480,8,4.0,1154465373
481,8,3.5,1154464819
360,8,3.5,1154389449
482,8,5.0,1154400236
483,8,3.5,1154389552
484,8,4.5,1154400449
363,8,4.0,1154464756
485,8,4.0,1154400407
486,8,4.0,1154465399
128,8,3.0,1154465385
413,8,4.0,1154464762
487,8,3.5,1154400444
129,8,4.0,1154389474
488,8,3.0,1154400191
489,8,4.0,1154464895
490,8,5.0,1154465296
491,8,3.0,1154400253
492,8,3.5,1154400294
130,8,4.0,1154464753
131,8,4.0,1154465367
493,8,4.0,1154464994
494,8,2.5,1154400471
416,8,4.5,1154464868
495,8,4.0,1154465499
417,8,3.0,1154465548
496,8,3.5,1154465243
378,8,4.5,1154473310
497,8,4.5,1154400263
498,8,4.5,1154464726
380,8,3.5,1154400423
499,8,3.5,1154473088
382,8,3.5,1154473264
500,8,2.0,1154473042
501,8,3.5,1154473022
502,8,3.0,1154473014
503,8,3.0,1154473017
418,9,4.0,938629179
22,9,4.0,938628337
504,9,3.0,938628655
505,9,5.0,938629110
24,9,3.0,938628897
100,9,4.0,938628966
75,9,4.0,938628777
79,9,4.0,938628577
80,9,5.0,938628843
427,9,5.0,938628337
93,9,4.0,938628843
506,9,5.0,938628843
507,9,2.0,938628337
508,9,5.0,938629250
509,9,3.0,938629470
510,9,4.0,938628655
392,9,4.0,938628450
511,9,3.0,938628655
512,9,2.0,938628777
513,9,4.0,938629341
514,9,4.0,938629054
333,9,5.0,938628690
460,9,4.0,938628966
112,9,3.0,938629470
335,9,5.0,938628966
114,9,4.0,938629341
515,9,4.0,938629522
259,9,4.0,938629747
516,9,4.0,938629053
268,9,3.0,938629053
339,9,3.0,938628777
517,9,4.0,938628897
518,9,4.0,938629341
17,9,2.0,938629250
463,9,4.0,938628843
519,9,4.0,939122916
520,9,4.0,938628577
521,9,2.0,938629681
522,9,3.0,938629681
523,9,4.0,938628966
524,9,2.0,938629341
403,9,5.0,938628450
279,9,3.0,938628843
120,9,4.0,938627748
525,9,4.0,938629681
25,10,5.0,942766420
526,10,4.0,942766793
100,10,4.0,942766515
324,10,3.0,942766603
426,10,4.0,942766603
92,10,3.0,942767328
527,10,4.0,942766974
171,10,3.0,942767258
174,10,3.0,942766420
528,10,2.0,942767328
177,10,4.0,942767328
180,10,4.0,942767258
106,10,4.0,942767258
181,10,4.0,942767258
182,10,4.0,942767258
107,10,4.0,942767258
188,10,3.0,942767328
192,10,4.0,942767258
203,10,4.0,942767258
392,10,5.0,942766420
529,10,4.0,942766420
530,10,3.0,942766725
531,10,3.0,942766845
532,10,5.0,942767029
533,10,3.0,942766679
460,10,4.0,942766472
534,10,5.0,942766472
535,10,2.0,942766845
336,10,5.0,942766515
536,10,3.0,942766472
537,10,5.0,942766991
273,10,4.0,942767328
538,10,2.0,942767328
524,10,4.0,942766845
403,10,5.0,942766515
539,10,5.0,942766109
540,10,3.0,942766251
541,10,3.0,942766213
121,10,4.0,942766029
542,10,3.0,942766164
407,10,4.0,942765978
543,10,2.0,942766213
544,10,5.0,942767121
545,10,2.0,942766251
546,10,3.0,942766059
547,10,4.0,942767571
25,11,5.0,1391658537
548,11,1.0,1391656827
549,11,4.0,1391657561
550,11,3.0,1391657297
50,11,5.0,1391658423
104,11,4.5,1391658505
551,11,3.5,1391656845
552,11,5.0,1391658556
553,11,4.5,1391658634
554,11,5.0,1391658440
447,11,5.0,1391658667
224,11,3.0,1391657062
555,11,3.5,1391657376
556,11,4.5,1391657543
120,11,3.0,1391658583
557,11,3.0,1391657112
128,11,3.0,1391658601
558,11,5.0,1391657861
559,11,5.0,1391658574
560,11,5.0,1391658450
561,11,4.0,1391657605
562,11,4.5,1391657459
563,11,3.5,1391657720
564,11,4.5,1391658141
565,11,4.0,1391658115
566,11,4.5,1391658399
567,11,3.0,1391658137
568,11,4.0,1391658210
569,11,3.5,1391658218
570,11,4.0,1391658385
571,11,4.5,1391658311
572,11,4.5,1391658125
573,11,4.0,1391658270
574,11,4.0,1391658186
575,11,4.0,1391657924
576,11,4.0,1391657610
577,11,5.0,1391658157
578,11,5.0,1391657798
43,12,3.0,968045587
579,12,1.0,968045407
580,12,3.0,968045438
506,12,2.0,968045353
581,12,1.0,968045732
103,12,4.0,968045680
431,12,3.0,968045764
166,12,1.0,968045500
169,12,2.0,968045561
582,12,3.0,968045500
106,12,1.0,955407153
583,12,5.0,968045353
188,12,5.0,955407153
191,12,2.0,968045354
108,12,5.0,968045354
584,12,1.0,955407153
211,12,1.0,968045475
215,12,4.0,968045475
393,12,2.0,968045438
585,12,3.0,968045529
586,12,2.0,955407153
340,12,2.0,968045475
587,12,4.0,968045680
402,12,1.0,968045475
588,12,2.0,968045764
123,12,4.0,968045407
589,12,2.0,968045732
590,12,1.0,968045379
346,12,3.0,968045649
591,12,2.0,968045354
592,12,4.0,968045529
593,12,1.0,968045732
347,12,4.0,968045379
594,12,4.0,955407153
595,12,3.0,968045619
596,12,2.0,968045680
597,12,2.0,968045619
598,12,1.0,968045232
599,12,5.0,968045232
600,12,3.0,968045232
601,12,4.0,968045232
602,12,1.0,968045198
603,12,3.0,968045198
604,12,3.0,968045172
605,12,5.0,968045142
606,12,2.0,968045142
607,12,2.0,968045106
608,12,4.0,968045106
609,12,2.0,968045074
610,12,1.0,968045074
611,12,3.0,968045015
612,12,5.0,968045015
613,12,3.0,968045015
614,12,5.0,968045015
615,12,2.0,968044981
616,12,2.0,968044981
617,12,3.0,968044981
618,12,5.0,968044949
619,12,3.0,968044949
620,12,2.0,968044949
621,12,4.0,968045173
418,13,5.0,1331380058
24,13,2.5,1331380914
28,13,4.0,1331380038
323,13,4.0,1331379348
50,13,3.5,1331380895
100,13,4.5,1331380029
58,13,5.0,1331380018
622,13,4.5,1331379479
73,13,3.0,1331380025
452,13,3.5,1331379485
80,13,4.0,1331380901
623,13,4.0,1331379483
88,13,3.0,1331380851
91,13,4.0,1331380062
624,13,4.0,1331379366
162,13,3.5,1331380871
553,13,3.0,1331379520
196,13,4.0,1331380814
197,13,2.5,1331380845
224,13,3.0,1331379386
226,13,4.0,1331380745
340,13,4.0,1331380741
403,13,3.0,1331380888
625,13,3.5,1331379777
406,13,4.0,1331379470
120,13,3.0,1331380765
291,13,3.0,1331380731
626,13,3.0,1331379494
299,13,3.0,1331380761
345,13,3.0,1331380738
468,13,4.0,1331380752
316,13,3.5,1331379342
627,13,3.5,1331379599
628,13,3.0,1331379574
355,13,4.0,1331380721
629,13,4.5,1331379506
630,13,2.5,1331379589
358,13,3.5,1331379530
631,13,4.5,1331380145
478,13,3.5,1331380834
481,13,4.5,1331380883
487,13,4.0,1331380785
129,13,4.5,1331380734
131,13,4.0,1331380159
632,13,4.5,1331380306
633,13,3.5,1331380782
138,13,4.5,1331380873
634,13,4.5,1331380830
635,13,4.0,1331379748
636,13,4.0,1331380725
637,13,4.5,1331380387
638,13,4.5,1331380390
639,13,3.0,1331379985
155,14,1.0,976243997
180,14,4.0,976243997
112,14,3.0,976243912
640,14,3.0,976244179
340,14,2.0,976244179
641,14,3.0,976244471
279,14,3.0,976243933
282,14,2.0,976244131
119,14,3.0,976244313
642,14,2.0,976244367
643,14,3.0,976244524
644,14,2.0,976244287
345,14,4.0,976244591
645,14,2.0,976244564
646,14,5.0,976244313
647,14,3.0,976243997
648,14,3.0,976244423
410,14,4.0,976244205
649,14,3.0,976244107
650,14,4.0,976244343
418,15,2.0,997938310
651,15,2.0,1134521380
652,15,4.5,1093070098
653,15,4.0,1040205753
21,15,3.0,1093028290
654,15,2.5,1093028381
655,15,2.5,1166586286
656,15,3.5,1093070150
22,15,3.0,997939404
657,15,1.0,1093028409
419,15,4.5,1058249528
658,15,2.5,1093070415
659,15,3.0,1033345172
448,15,4.0,997938466
140,15,3.0,997938310
505,15,1.0,1033345287
23,15,2.5,1093028334
660,15,3.0,1122576665
24,15,5.0,1054449816
25,15,5.0,997938500
26,15,2.5,1093070271
27,15,2.0,1093028336
548,15,0.5,1093070467
661,15,5.0,1044220302
662,15,3.0,1166587063
663,15,1.5,1093028331
664,15,4.0,1134522072
321,15,1.0,1093070113
665,15,2.0,1166586594
28,15,3.0,1040205792
386,15,5.0,997938500
141,15,2.5,1093070156
666,15,4.0,997938358
667,15,3.5,1245362506
668,15,3.5,1134521543
669,15,5.0,1075142933
30,15,3.0,997939380
31,15,1.0,1128274517
670,15,2.0,1052896975
671,15,0.5,1093028411
32,15,3.0,1093028319
672,15,4.0,997938676
673,15,2.0,1166586021
674,15,4.0,997938413
33,15,3.0,1093028183
675,15,2.5,1166586376
676,15,1.0,1093070329
677,15,4.0,1166587180
678,15,4.0,1046209579
679,15,3.0,1166586276
35,15,2.0,1052896916
680,15,1.0,1193435347
681,15,2.0,1093070170
422,15,1.5,1134521967
37,15,1.5,1193435482
682,15,2.0,1033345241
683,15,4.5,1054449903
684,15,1.0,1349622582
39,15,4.0,997939415
40,15,1.0,1134521432
685,15,1.0,1033345068
322,15,3.5,1093028308
686,15,4.0,1033345227
687,15,4.0,1033344772
41,15,4.0,997939415
688,15,3.5,1166586251
689,15,5.0,997938656
98,15,2.0,997938567
690,15,2.0,1093070318
43,15,2.0,1093028328
144,15,5.0,997938437
45,15,1.0,1058250479
691,15,2.0,1093028372
49,15,1.0,1093028298
388,15,5.0,997938567
50,15,5.0,997938771
51,15,4.0,1054449869
692,15,5.0,997938737
693,15,4.0,997938894
694,15,4.0,1052897100
424,15,3.0,1052896866
53,15,1.0,1093028399
100,15,2.0,997938727
695,15,2.5,1120209787
146,15,1.5,1093028255
696,15,2.0,997938391
55,15,2.5,1122576622
697,15,3.0,1058250589
324,15,2.0,1093028220
56,15,3.0,997939193
698,15,3.0,1093070088
101,15,0.5,1122576667
58,15,1.0,1058250631
59,15,3.5,1058250490
60,15,4.0,997939065
61,15,2.0,1374637824
62,15,3.5,1122576670
63,15,2.0,1443385370
64,15,3.0,1465793100
699,15,3.5,1054449871
65,15,4.0,1033344267
147,15,4.0,997939179
66,15,3.5,1166586661
700,15,1.0,1465955324
148,15,4.0,1132469126
149,15,3.0,1093028320
150,15,1.0,1093070102
151,15,2.5,1058250627
701,15,4.0,997938322
152,15,1.0,1193435522
69,15,3.0,1093028323
70,15,5.0,997938567
702,15,2.5,1134521456
703,15,3.0,1166586067
72,15,3.0,1093028384
73,15,3.0,997939193
704,15,3.0,1166586748
705,15,1.0,997938905
74,15,0.5,1093070332
706,15,4.0,1093028414
76,15,3.0,1035258747
77,15,1.5,1093028394
78,15,2.0,1093028389
451,15,3.5,1443384915
452,15,2.5,1166586387
80,15,4.0,997937239
707,15,3.0,1033345148
82,15,2.0,1093028325
708,15,1.5,1240203835
154,15,5.0,997938438
453,15,3.0,1093070381
709,15,5.0,997938676
84,15,2.0,997939055
710,15,4.0,1033344257
711,15,3.5,1361078504
712,15,3.0,1166586512
713,15,3.0,1141391972
87,15,2.0,1093028377
88,15,1.0,1093028322
89,15,0.5,1093028161
90,15,4.0,997938451
91,15,3.0,1093028142
92,15,4.0,997939162
93,15,5.0,997938500
155,15,2.5,1245021392
325,15,2.5,1093028267
506,15,5.0,997938500
157,15,3.0,1052896916
454,15,2.5,1093070326
714,15,1.5,1134521628
715,15,4.0,1093028231
716,15,2.0,1035258608
717,15,3.0,997939348
718,15,3.0,1052896916
719,15,2.0,1052896867
429,15,3.0,1093028406
96,15,3.0,1033345122
430,15,2.0,1166586237
507,15,3.5,1093028260
